# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Incremental analysis for 20090801_mist.tar.gz
# ---
# <report> <cluster> <prototype> <distance>
20090801/24ee017e99004689c5095cfabd87878fd7a2a757.Delf rejected 20090801/24ee017e99004689c5095cfabd87878fd7a2a757.Delf 0
20090801/24f9bb6a72ad8e1dfee9b2b1e529062fbd84b1a5.Magania rejected 20090801/24f9bb6a72ad8e1dfee9b2b1e529062fbd84b1a5.Magania 0.000280585
20090801/25100a20c0b7185e0d90ee46dd28a8c658aaecd4.NothingFound C001-0491 20090801/2376f6cd9694b16866633260922264ab537c6e31.NothingFound 0.6
20090801/2529931e656b59d5b906c3cba90a8b3f80a892a3.NothingFound C001-0260 20090801/df140c9933794cbc3b0376fcd76c4c499e2cb8eb.NothingFound 0.419268
20090801/25399ad010c0e3293126cd5b50222a3f93f2c44a.NothingFound C001-0639 20090801/35d5b50b7d4a13fd1738215d25735ab4a2eb1815.NothingFound 0.528155
20090801/254cda39f657b8c9935b2240d32b3cc41f396d5a.Fujack rejected 20090801/254cda39f657b8c9935b2240d32b3cc41f396d5a.Fujack 0
20090801/2552c19862026ae20e442e16bef2366786402583.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.508816
20090801/257378e6455e150191fa8d82b33c4b37de67b18b.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.358569
20090801/2577c52e38d4c3ebe9bdb7a872a5697283455a0d.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.327895
20090801/2581f19970c8cdfe2287141c73025d08d800dae9.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/258c92088a65658b7fe8902dc76980b92bb8a338.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/25ab810393751a69b44e28ef5379bde2c36bd2c1.Bandok rejected 20090801/25ab810393751a69b44e28ef5379bde2c36bd2c1.Bandok 0
20090801/25b48f877341d568d13878fb98c6b1955359278a.WOW rejected 20090801/25b48f877341d568d13878fb98c6b1955359278a.WOW 0.000360642
20090801/25bda65777a3a1f6924f29fd0a2ff078c630dd54.Bifrose C001-0711 20090801/0229e5e3efa885f6bf8e1e5f752ef34f918f053a.VB 0.626783
20090801/25c06af4af1da5501beede69295848d681b05495.NothingFound C001-0639 20090801/ae14a9878f671dd9810f78dd80adbb733cd48782.NothingFound 0.559372
20090801/25fd190ec996d26a268b021b35b959cebfb58881.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.618379
20090801/25ff344e505d2c67c62f62cbd415bb56ffbe31e9.NothingFound C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2607882ffd2b2b2c0610e7a1e38b52cf5c4eb6e6.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/261ca5431c275a934ab7bd1efb6dd19bff2f4fed.Black rejected 20090801/261ca5431c275a934ab7bd1efb6dd19bff2f4fed.Black 0
20090801/265ac964e76e242f704a127d1fe37cedb82d9f90.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.538892
20090801/2662451b50154a7fb995c16e0aa7040ad234ed1a.Agent rejected 20090801/2662451b50154a7fb995c16e0aa7040ad234ed1a.Agent 0.000343876
20090801/266356e55d7f3de6bc384b6b0dc855d7e2bf74e6.Hupigon rejected 20090801/266356e55d7f3de6bc384b6b0dc855d7e2bf74e6.Hupigon 0
20090801/266ec441894fbfb2a129aa2f66656508fe0acac4.Agent rejected 20090801/266ec441894fbfb2a129aa2f66656508fe0acac4.Agent 0
20090801/267066f12f79e448101de8cbda6a2fa3b2d7d93b.Swizzor C001-0099 20090801/af2e5998dd937bbe103dfad3e7cd63e23142dec3.Swizzor 0.333813
20090801/268a4829cc19dbac45f6fcc95f5ba76783836800.NothingFound rejected 20090801/268a4829cc19dbac45f6fcc95f5ba76783836800.NothingFound 5.60648e-05
20090801/26b49e434c759941c172635f46bc19ed1865c157.NothingFound C001-0003 20090801/9e46bece498ed72ec2cf26fc8aad816c2e048c94.NothingFound 0.544361
20090801/26b7bf12241c3012d200e8815f286a454a52aa65.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/26c446858e16830fdb9d68db9792647e966e8547.Cinmus C001-0491 20090801/2376f6cd9694b16866633260922264ab537c6e31.NothingFound 0.565685
20090801/26d2d8d21d93abaf5c46673b217b05c6582e238a.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.587537
20090801/26e0f773dbe97ecd33c18df457d15f7920ec07d5.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.548966
20090801/271376d677de985c00e51435eac45ad852958e06.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.578135
20090801/271d4b3063515fc5688a0a80e1ffc86b09c62fb5.Swizzor C001-0099 20090801/810175e29d825d990f509e9457e230b3b2197276.Swizzor 0.464679
20090801/27221b324d0299686475fa854add3523f0c8a9f1.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/272f7edef1b967d2372b0410e9f174e756c076d6.NothingFound C001-0552 20090801/0a6ed6f2105e6c3fa7a612fc96f489f2df131798.NothingFound 0.617213
20090801/2739d97cd3dd1ec8214b9e386dea8db43710e6e2.Zlob rejected 20090801/2739d97cd3dd1ec8214b9e386dea8db43710e6e2.Zlob 0.000271543
20090801/273f04feccd9f93390d59bcedb58e7fc9720bf48.Cinmus rejected 20090801/273f04feccd9f93390d59bcedb58e7fc9720bf48.Cinmus 0
20090801/2749e0dd9b10de4bd52b499610186aaada2fbec2.NothingFound rejected 20090801/2749e0dd9b10de4bd52b499610186aaada2fbec2.NothingFound 0
20090801/276d1afca07cb706965d4f2cbcb825a16391ce6c.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.316949
20090801/27706bb1bdb5d4c844f5aa8abcd6bb78a3a79e82.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.558858
20090801/2773098b65ed917ee7b81ea0b92fd7aaba12de02.NothingFound C001-0706 20090801/3d114734b83e9eafe7f75b7dcd38d70640fd984d.NothingFound 0.516398
20090801/277dc096eee786defdfb17d997da7bec68da2195.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.621186
20090801/2788f3a371e0d0fcac8900bc20e6e6d43e101163.Refroso C001-0507 20090801/6c4c07634142dee6eb7bcbe317218dbad7a5f906.Injecter 0.488457
20090801/278a814b522b3a28a0114dfe0579ec3515436e3a.Basun C001-0668 20090801/b4c791cf5cb04e2ede5060cc5c0755b71b4a7f20.Basun 0.542013
20090801/27af3871fdf1e573233299ad7c3b391540668937.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.430946
20090801/27af7d101501e5c91e64cf2d6178dc565826c164.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.394946
20090801/27b9c87d9ae3acb4f058669fbbed851cda0fbeee.CodecPack rejected 20090801/de2c149daf64608b7ec3fb17eb5f7efe9f991d62.FraudLoad 0.596876
20090801/27db27647d9a8595fb87934956eaaf31f6ae1864.CryptExe C001-0204 20090801/af49ffd3c8237af3f21f60919745cd37805f638d.CryptExe 0.534188
20090801/27ddd1f39f57e68957c420db9f3434953f785fd4.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.616658
20090801/27f0d4efd91346ecd4167029cfd6b7eba74f8084.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.558858
20090801/27f298fbf4a8f4d9cd763c0835449196d7e8a8a9.VB C001-0003 20090801/0c4c2c3414b939ad62fcaa285112166e1d5f280b.VB 0.000267942
20090801/27f4f84a3e4a2665c5920143a1d083fa2eb68e86.Agent rejected 20090801/27f4f84a3e4a2665c5920143a1d083fa2eb68e86.Agent 0
20090801/27f868e1fc6f1c5e778c4e297c13dbe29ff5c79a.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.544681
20090801/27fa6421fcb1b0f5f9841ecf706eff986d979836.PurityScan C001-0507 20090801/6c4c07634142dee6eb7bcbe317218dbad7a5f906.Injecter 0.488457
20090801/28081325321157ab13af2788f86f6b229c86106a.Swizzor C001-0734 20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor 0.526011
20090801/280dd1a06b6804d99ee96dfc35d95dbdbf6f1951.NothingFound rejected 20090801/280dd1a06b6804d99ee96dfc35d95dbdbf6f1951.NothingFound 0.00031908
20090801/2834103d92735c5699d6b1df844f22e31ad3247c.Lipler C001-0754 20090801/59f364cd972bd4528bf6ddf9089123ba8d691635.Lipler 0.474146
20090801/283e623e00ea38228e6efc64451c16088c4e8d2c.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.302199
20090801/284ac98a64a9cc0003b08381255787df26718475.IRCBot rejected 20090801/284ac98a64a9cc0003b08381255787df26718475.IRCBot 0.000202135
20090801/284fd0ff6fac12ced0c989542f1f0f75d7783d79.Allaple C001-0009 20090801/0e5f95b34eb3bc68a15d3047aabb225acbb659b0.Allaple 0.512162
20090801/287987e3304aec4b4ab8781c18a89ac8f0bb3d01.XpPoliceAntivirus rejected 20090801/287987e3304aec4b4ab8781c18a89ac8f0bb3d01.XpPoliceAntivirus 0
20090801/287a6c0d1d125673a8689105283b741cacca8c17.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.34456
20090801/2889318e408e9495adef281308916d1769dfe703.VB C001-0151 20090801/1647088e3f2cee883d88ed0cdd9273c64f6d98b8.VB 0.291016
20090801/288a2e406a52da0caac3999d506197725d8df8aa.NothingFound C001-0639 20090801/ae14a9878f671dd9810f78dd80adbb733cd48782.NothingFound 0.579527
20090801/28955016cbac4f9f6c036c59aa0f1b180b74a946.IMMultiPass rejected 20090801/28955016cbac4f9f6c036c59aa0f1b180b74a946.IMMultiPass 0.000181348
20090801/28a426c64dee0d96eb0f98b4087f79f12ec28dc3.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/28afb0a3eb46232f6c20ae19dd2e83c8f9e43f0f.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.558858
20090801/28b06f7c07cba987e596d51fe9b0f497b85fc3b4.Swizzor C001-0099 20090801/7013171bdd9e29a25318f5e7dac05776077c6a11.Swizzor 0.520756
20090801/28d9b876dc1017d877903c7919da5d2f94c9f18a.Krap C001-0563 20090801/2dda1f557321e0b331b095f7ba9ae0b917ef3055.FraudLoad 0.40984
20090801/2907e0eabe883c5fb4dd39814d30573dbcd9da09.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.358569
20090801/2917365d229f69b7f6ea61efef11cfa48a7540ff.NothingFound C001-0639 20090801/ae14a9878f671dd9810f78dd80adbb733cd48782.NothingFound 0.604329
20090801/292854754c96676dd559e5a27d109895c11c22fa.Agent2 rejected 20090801/292854754c96676dd559e5a27d109895c11c22fa.Agent2 0.000273731
20090801/293777e10f59424f6f181c809255f113eaa383f4.Prorat rejected 20090801/293777e10f59424f6f181c809255f113eaa383f4.Prorat 0.000260032
20090801/295d5c46434e8817ae2e679ac4f91be3d7105006.AutoRun C001-0711 20090801/fb8cf7d23f9136d6b8202f5f8caf7732f7b7d8b1.Kolab 0.543256
20090801/297caf7a90a816354362d7f2729b1b0654809937.Hupigon rejected 20090801/297caf7a90a816354362d7f2729b1b0654809937.Hupigon 0
20090801/29898eb03c713a7c56c216d380d6fcfbc3b93f59.NothingFound C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.34456
20090801/29bd491055a0f5930889f06caf2febeea535955e.NothingFound C001-0491 20090801/29bd491055a0f5930889f06caf2febeea535955e.NothingFound 0.000272357
20090801/29d2ff5e0269fbce6066445eb04bfb548718a687.Swizzor rejected 20090801/29d2ff5e0269fbce6066445eb04bfb548718a687.Swizzor 0
20090801/29ec7272b59af483c7c4a32412862a94739bd4f7.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.548966
20090801/2a05ee6b045ecbd3c8a1d57b16d14c5a43372291.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2a09c2b100c34f8a3060eab1f01ffd4b611ed4d6.Swizzor rejected 20090801/0d82200958810d780b755f496689e618875aa203.Swizzor 0.345916
20090801/2a1f8ba1d584b366dc4a1fd6a4e498eda2b185e8.Basun C001-0668 20090801/b4c791cf5cb04e2ede5060cc5c0755b71b4a7f20.Basun 0.603656
20090801/2a31cf00f27d69c383716c79554b9a00651b8eef.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2a444ebf076c127cb58fb164de6a3b71bafc48c9.Zbot rejected 20090801/2a444ebf076c127cb58fb164de6a3b71bafc48c9.Zbot 0.000202135
20090801/2a5a79fb0063e9a2d83b9b7294eb6b11e91c60a0.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.615237
20090801/2a65d7687debae6969c1732a71909864b9031ec6.FraudLoad rejected 20090801/7b490c87e38eed1a1d4a43c4dd2d5a846d125830.FraudLoad 0.623137
20090801/2a89d83934dc222f93ce38fc042650bf1cca31c0.NothingFound C001-0639 20090801/35d5b50b7d4a13fd1738215d25735ab4a2eb1815.NothingFound 0.552392
20090801/2a8d3d005197e3e1ae5fe1b156cf85654b163ba6.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.525488
20090801/2a99de7417331c3ccfd3361ef5307716d30c461e.Hupigon rejected 20090801/2a99de7417331c3ccfd3361ef5307716d30c461e.Hupigon 0.000267942
20090801/2aa5fd6a615fb369886c65a3dfac625e3cbd29ab.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.302199
20090801/2aae3ebd5c1830cc045fcf81d820c36bc8d99554.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2aba85b9652f2944381229db76afdc5e5516f346.VB C001-0152 20090801/7b327a3214e3e7207388bbb34915ba51263a969b.VB 0.382877
20090801/2af651104c936a886d695a15e08122cc46e0e2ba.BHO rejected 20090801/2af651104c936a886d695a15e08122cc46e0e2ba.BHO 0
20090801/2b1aa9632f9c159264388f7a09aaa57b691ca751.NothingFound rejected 20090801/2b1aa9632f9c159264388f7a09aaa57b691ca751.NothingFound 0.000145026
20090801/2b1c8980a3ab89075ad36da2965615123c26f5f6.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.530031
20090801/2b2207b01de4d2daf0bef3cc92842717e74362c6.Poison C001-0003 20090801/8e153f509deeef21707a3a52b03a86dcb1454587.Poison 0.534426
20090801/2b39590fc53f3ef471f6592f2ee353821eddc43e.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.386593
20090801/2b5ac6a2cc219dafbb3d29ebea207de7c6e0924b.Virut rejected 20090801/2b5ac6a2cc219dafbb3d29ebea207de7c6e0924b.Virut 0
20090801/2b68be92950fd8ca8148e16134bfd2b8a85fe1c8.AutoRun rejected 20090801/2b68be92950fd8ca8148e16134bfd2b8a85fe1c8.AutoRun 0.000464084
20090801/2b7bcc83ec7413a13655130ef9bd6264e3ce3b2d.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.534498
20090801/2b87134f25321b003231a5952866c45d16ceca07.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.544681
20090801/2ba45b43e9e7567c3d296149f78d67f286018340.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2bc33f24707cb29047c1fe8e0b14a52a9fa0a13b.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.430946
20090801/2bc6322991182ca7d27760a015231261bd981b05.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.622116
20090801/2bd93f1840dd1ee40fe03433eb26ac2be08a16af.Hupigon rejected 20090801/2bd93f1840dd1ee40fe03433eb26ac2be08a16af.Hupigon 0.000407562
20090801/2c03e3a413a1a801b7587a70d04e828c2e9900ba.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/2c06d6d796b466860e6f1e0e0ae0e191ad8b73ce.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.601382
20090801/2c096a53f1082eba94ad1350737392cb9fa41e12.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.302199
20090801/2c0f781e0ec5551437a986605846f1b2c522455b.VB C001-0507 20090801/6c4c07634142dee6eb7bcbe317218dbad7a5f906.Injecter 0.488457
20090801/2c10659ba9aaa059b3e6a9b04518cbbc378824a4.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.358569
20090801/2c25b2e6af8c3efdf5b9cc947d22eca432a957ee.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/2c394867aa2390441bdbc983399d0ba2e861b276.NothingFound C001-0639 20090801/35d5b50b7d4a13fd1738215d25735ab4a2eb1815.NothingFound 0.552392
20090801/2c4387f9b669edd6bc4bf992417d6a5a3f512c11.Swizzor C001-0099 20090801/039b22b5c8d825599d3ec4e135dba50f1a190b48.Swizzor 0.468918
20090801/2c55ca405d2fb345d13214094eec01c10fdd9792.Swizzor C001-0734 20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor 0.522469
20090801/2c56fb58fba7b2b80b23ee6c032c73a33a6a94e0.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.316949
20090801/2c58945731f3cdb6624e639930222c9066ce1544.NothingFound rejected 20090801/2c58945731f3cdb6624e639930222c9066ce1544.NothingFound 0
20090801/2c85dcabe10ed475cfdfd7155df917e608a7f45f.NothingFound rejected 20090801/2c85dcabe10ed475cfdfd7155df917e608a7f45f.NothingFound 0.000271531
20090801/2c918232ffaef677434bfee8c3a08d7aca9aaddc.IMG-WMF rejected 20090801/2c918232ffaef677434bfee8c3a08d7aca9aaddc.IMG-WMF 0.000116207
20090801/2c96f704091086244a54b135f6dffee35e1da5ea.NothingFound C001-0711 20090801/05221afdfac0ad41b8dee5c8f9476deb58e74315.NothingFound 0.571109
20090801/2ca96cbf838139771ef1c66a56db475e97974bd8.Swizzor C001-0030 20090801/d0a7d5d204c8ac6a8861f09dd63eed1d5c77cb0d.Swizzor 0.264073
20090801/2cad3247d426e782d899c063713c925ba671e95f.FraudPack rejected 20090801/2cad3247d426e782d899c063713c925ba671e95f.FraudPack 0
20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor C001-0734 20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor 0
20090801/2cf3d4d34e7afe9c5f346714558a8b636e8180e5.NothingFound C001-0706 20090801/886850281502048e6ec0500ac43e3249eb5bc354.NothingFound 0.617997
20090801/2d0c0db9fe9a5f92243d02907bf8726f9290d861.NothingFound C001-0805 20090801/2d0c0db9fe9a5f92243d02907bf8726f9290d861.NothingFound 0
20090801/2d269dc2bb01a696fcf52cdcd78255dde2f88895.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.327895
20090801/2d2c64dc7a994d5f8c810774750154a9471a27bf.Basun C001-0476 20090801/acf6de1bec01f5a47b365ec8d08ed896eb576788.Basun 0.627977
20090801/2d56c51f9d7bd91b1d8731938a2acbe3b5c4203b.NothingFound C001-0679 20090801/2d56c51f9d7bd91b1d8731938a2acbe3b5c4203b.NothingFound 0
20090801/2d7af5ee02e1a466df32ab5361db812ceb573123.Swizzor C001-0734 20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor 0.507118
20090801/2db36dbce823bb9e230a2384ef8a561ea64f0e12.NothingFound rejected 20090801/2db36dbce823bb9e230a2384ef8a561ea64f0e12.NothingFound 0.00031908
20090801/2db4eb0ece23c276d0df28531c07f4e279e72118.Swizzor C001-0099 20090801/039b22b5c8d825599d3ec4e135dba50f1a190b48.Swizzor 0.439745
20090801/2db6a5270b8ef063b8186e1914951698fa5618cd.NothingFound rejected 20090801/2db6a5270b8ef063b8186e1914951698fa5618cd.NothingFound 0.000419213
20090801/2dbfd894d6b2b3f4e6c66f916565f4f2660c566a.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.582063
20090801/2dc0578d05d5a981a200e4c6932eaec484a163f1.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.530031
20090801/2dd4a87d95f8bb0add91bcb6081f2b7e5f8fbf88.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.558858
20090801/2dda1f557321e0b331b095f7ba9ae0b917ef3055.FraudLoad C001-0563 20090801/2dda1f557321e0b331b095f7ba9ae0b917ef3055.FraudLoad 0.000261643
20090801/2decdd5a8ef0b9c32b5ba72daed1e262fa8cb4ed.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.538892
20090801/2df1e795dc89baaa5c4beca4580772160143d662.AutoRun C001-0129 20090801/03256f54b5b26a28fbcee8c5a007d338acc53a06.AutoRun 0.274204
20090801/2df86eac81bbf8b51ca572dfe5a1c071d6ac3adb.Swizzor C001-0734 20090801/2cc743446e34861d36d18b279b5d662a7961731c.Swizzor 0.53351
20090801/2e1f50aa552f265ad8fd8a3bcef4127ccf931a7e.Agent rejected 20090801/2e1f50aa552f265ad8fd8a3bcef4127ccf931a7e.Agent 0
20090801/2e22c184e695abe43825f0f3213093eaa3236db1.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.497869
20090801/2e2713906df6862eab70bd18fb90f1d691b9371a.Pasta rejected 20090801/2e2713906df6862eab70bd18fb90f1d691b9371a.Pasta 0
20090801/2e2a1fe93b61f0ff46f0a6710cffb23689e9236d.Swizzor C001-0030 20090801/d0a7d5d204c8ac6a8861f09dd63eed1d5c77cb0d.Swizzor 0.304944
20090801/2e2b89846d9232cce015d42a722e0d412fb875e0.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.544681
20090801/2e2fd17577b900fad3fa10938837c66ef3e408d1.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.386593
20090801/2e4f218c3e1d4627182fada8cc656d57a7bfc45e.VB C001-0151 20090801/1647088e3f2cee883d88ed0cdd9273c64f6d98b8.VB 0.33279
20090801/2e56bea98996c2f170d84720cd1745b6abf94c31.NothingFound C001-0639 20090801/35d5b50b7d4a13fd1738215d25735ab4a2eb1815.NothingFound 0.562017
20090801/2e5a70c34814ddf43e1e41a498a2c1c7143e655f.Swizzor C001-0246 20090801/b9a1414258ff02b5ce190e49fe7a53113236b5a9.Swizzor 0.327895
20090801/2e5f930be8ef7e4484ae7c160adee7e632b3f7a5.NothingFound rejected 20090801/d318e37bb75ca44e25604ad1ec56c55ad5010178.NothingFound 0.63206
20090801/2e5feda377dc9c2728beb6d0a800b666a33f3dc5.QQPass rejected 20090801/2e5feda377dc9c2728beb6d0a800b666a33f3dc5.QQPass 0
20090801/2e61bba7fe6afbd01fab688ec1cea5f359fba1a6.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2e6a276b989af4f26384e7415ea37c5161c4bbb0.NothingFound rejected 20090801/2e6a276b989af4f26384e7415ea37c5161c4bbb0.NothingFound 0
20090801/2e711c6788350e29eff2d0409194e053e0fe2679.NothingFound rejected 20090801/2e711c6788350e29eff2d0409194e053e0fe2679.NothingFound 0
20090801/2e749af612120f56e3ba97273edc48134e0a5ff4.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/2e7ba621002f2f25ad0bf765dc5bec7dc8cdb790.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.568578
20090801/2e7e1a0588365f309ae5f008a4e9b8a7fd09d57d.NothingFound rejected 20090801/2e7e1a0588365f309ae5f008a4e9b8a7fd09d57d.NothingFound 0.000267942
20090801/2e8c71e2e0777a17da93dcd25ec7fe38a2072cca.Magania rejected 20090801/2e8c71e2e0777a17da93dcd25ec7fe38a2072cca.Magania 0
20090801/2e8e86ecbcfd9b7518b457cb7cca6bfc41496629.Swizzor C001-0099 20090801/810175e29d825d990f509e9457e230b3b2197276.Swizzor 0.464679
20090801/2e8f47216864ee812cb33c7fb3fe5180470d9e48.AntiVirusPro rejected 20090801/2e8f47216864ee812cb33c7fb3fe5180470d9e48.AntiVirusPro 0.000354736
20090801/2eae7fd1a9af3a931bb453385037e7d517ae2f7b.NothingFound C001-0639 20090801/35d5b50b7d4a13fd1738215d25735ab4a2eb1815.NothingFound 0.589953
20090801/2ecb3f7e66939ff870bae00f2ea3b07af4c9e0a2.Basun C001-0473 20090801/981cb8b7bfc5daa549c265e0c885428712681033.Basun 0.302199
20090801/2ecf1981331dbc393e3d0c3a05cf5bfcde4e8ad1.Buzus rejected 20090801/2ecf1981331dbc393e3d0c3a05cf5bfcde4e8ad1.Buzus 0
20090801/2ef6b64750b0c811fc3faac463987354b6ee80d4.NothingFound C001-0639 20090801/9aa31d477a0c394ae3e142b3956e8ca3ed11e80f.NothingFound 0.558858
20090801/2eff464c60661dee1698f7fc4bd89a4efe8f4e2e.Magania C001-0429 20090801/d735e2dceb75b1f57c6231d85cf0f93425c1c0f3.Agent 0.511435
20090801/2f00bc6fa5f723652d8de0870045baf534378882.VB C001-0003 20090801/00d5615d19c851934dc481c607b6a74a6e9e536e.VB 0
20090801/2f13c69e71c0397583262a8eecdadf6de65c816c.Logmod rejected 20090801/2f13c69e71c0397583262a8eecdadf6de65c816c.Logmod 0.000163973
